"ID","CustomerCode","ProductCode","Month","ProductCost","DistributionCost","SalesCommission"
17020,"2201","00049","201110",144.6844,128.9464,259.0689
17021,"3901","00029","201110",13.3342,15.4445,32.4869
17022,"3205","00049","201110",211.9468,99.0213,196.7119
17023,"1502","00042","201110",39.6627,9.8808,27.3216
17024,"8404","00049","201110",79.9447,57.9452,168.8129
17025,"6000","00049","201110",24.5583,16.1302,28.1491
17026,"3100","00029","201110",3.4007,2.2364,3.602
17027,"3206","00029","201110",34.2467,40.6726,44.6474
17028,"1310","00042","201110",60.0917,10.8757,41.1419
17030,"3302","00049","201110",77.9231,42.6261,105.2655
17031,"3703","00029","201110",9.2667,12.455,14.2856
17032,"0104","00042","201110",48.9604,10.4768,14.4164
17033,"2101","00042","201110",154.1487,22.9613,76.7275
17034,"7507","00042","201110",60.5723,11.6822,27.4506
17035,"0035","00049","201110",15.7962,9.0352,16.9881
17036,"3305","00041","201110",16.2869,4.7954,9.7342
17037,"0010","00042","201110",48.2167,10.4988,54.5681
17038,"1601","00049","201110",39.1668,20.8905,28.7887
17039,"1202","00019","201110",59.8682,13.577,24.0945
17041,"1307","00022","201110",53.7298,11.2963,17.9391
17042,"1200","00042","201110",78.3459,18.421,61.4845
17043,"7606","00049","201110",26.9979,18.4505,40.1676
17044,"1502","00049","201110",16.3238,7.9166,16.1876
17045,"1741","00019","201110",52.2637,66.3974,25.0306
17046,"8400","00049","201110",51.2961,37.8688,83.7925
17047,"6029","00049","201110",11.4601,10.55,24.1232
17048,"3601","00029","201110",9.1656,7.6941,12.0197
17049,"0101","00049","201110",18.1797,8.4268,12.6169
17050,"7603","00049","201110",25.0771,16.7591,40.334
17051,"0602","00049","201110",158.3332,61.6623,115.4612
17052,"1001","00049","201110",38.613,14.0684,37.2039
17054,"1307","00019","201110",6.885,2.3892,8.071
17055,"2201","00019","201110",6.2264,2.8045,5.8614
17056,"2703","00547","201110",22.0662,5.6321,10.6495
17057,"3202","01210","201110",47.5487,11.0127,29.8687
17058,"3201","01210","201110",150.3045,25.2906,102.229
17059,"0503","00019","201110",25.6208,12.3769,31.3062
17060,"1803","00019","201110",52.4958,20.4814,49.9957
17061,"6001","00021","201110",9.4135,3.1046,3.3543
17062,"0602","00688","201110",38.1536,7.8311,16.2704
17063,"3303","00019","201110",13.2387,5.7417,20.1272
17064,"0603","00019","201110",25.3783,10.2893,20.9115
17066,"1205","00019","201110",41.2945,12.0035,38.8332
17067,"1304","00017","201110",58.2055,8.265,13.4576
17068,"1745","00019","201110",210.4677,450.1175,203.548
17069,"4103","00029","201110",7.9999,8.2145,8.8397
17070,"1300","00041","201110",9.5644,3.7562,9.2782
17071,"0604","00019","201110",68.3675,23.6086,57.8032
17072,"3308","00041","201110",42.1181,15.8391,33.612
17073,"7608","00049","201110",12.1775,6.7394,11.067
17074,"3901","00019","201110",8.8133,4.6198,6.7693
17075,"9400","00029","201110",8.294,6.2425,8.0915
17077,"1714","00019","201110",6.0457,2.1908,4.7299
17078,"8500","00049","201110",11.9145,5.3655,14.2845
17079,"0602","00014","201110",7.433,3.0847,5.8902
17080,"6001","00022","201110",6.5927,2.8379,4.9225
17081,"6027","00548","201110",15.9709,3.0658,6.2167
17082,"1732","00019","201110",18.901,8.1747,15.0284
17083,"1500","01092","201110",8.3618,4.0292,1.2543
17084,"0002","00041","201110",30.6151,8.2429,32.6548
17085,"5700","00022","201110",10.216,2.4848,3.7501
17086,"3302","00041","201110",19.609,6.5865,25.7911
17087,"3201","00021","201110",73.988,23.2882,42.999
17089,"1804","00029","201110",7.3437,4.6822,5.8651
17090,"1902","00033","201110",33.8864,5.6785,23.3866
17091,"1902","00035","201110",54.8306,4.6615,38.5345
17092,"4002","00041","201110",55.4309,19.1773,40.7588
17093,"1807","00029","201110",13.7344,10.0634,14.1351
17094,"3603","00041","201110",24.9247,7.3118,15.6033
17095,"4002","00042","201110",35.4333,5.658,9.8087
17096,"3603","00017","201110",35.0339,5.3533,10.4715
17097,"7514","00049","201110",24.8692,15.366,34.0777
17098,"7901","01467","201110",9.3612,2.7884,11.594
17100,"3308","00019","201110",21.1888,5.3226,15.4888
17101,"2201","00579","201110",5.5273,3.771,6.8706
17102,"7501","00041","201110",46.9116,19.8748,79.396
17103,"7404","00042","201110",16.484,3.1252,10.0351
17104,"5403","00019","201110",17.0654,5.6384,14.3429
17105,"0808","01093","201110",14.7377,9.0281,7.3903
17106,"1302","01092","201110",19.32,8.0717,2.898
17107,"9208","00050","201110",52.4759,25.1762,56.414
17108,"1206","00029","201110",2.8331,2.3862,3.1684
17109,"7901","00042","201110",317.942,44.7035,208.6254
17110,"2701","01513","201110",22.4144,8.9542,8.3873
17111,"9204","00050","201110",26.1835,17.5904,18.8735
17113,"5201","00042","201110",192.4099,28.2924,102.2569
17114,"7405","00019","201110",24.6304,10.5009,20.5251
17115,"2703","00017","201110",74.2889,13.17,26.955
17116,"6016","00029","201110",4.2791,2.9564,6.5209
17117,"7607","00049","201110",5.65,2.6918,5.0999
17118,"0200","01093","201110",9.4763,5.2398,4.7283
17119,"3600","01092","201110",7.1561,4.3108,1.0734
17120,"2004","00029","201110",5.8286,4.0943,6.1005
17121,"1901","00050","201110",4.7346,3.8357,5.1812
17122,"1305","00041","201110",55.1156,17.1637,65.9411
17123,"7601","00041","201110",46.7087,15.3381,34.1473
17125,"0043","00029","201110",82.7537,244.4488,98.1638
17126,"7204","00803","201110",57.8175,10.1295,35.0823
17127,"6017","00049","201110",29.4837,16.4747,25.4418
17128,"3303","00033","201110",31.7071,2.7592,22.8444
17129,"7505","00042","201110",9.4162,2.8009,10.2478
17130,"3900","00029","201110",3.481,2.8996,8.1116
17131,"1721","00049","201110",21.5889,19.4574,38.4885
17132,"3102","00049","201110",73.1767,42.3668,98.9524
17133,"2801","00033","201110",134.9204,16.5259,74.1841
17134,"3201","00014","201110",35.5567,12.9262,27.3425
17136,"7602","00049","201110",57.6189,27.7802,51.2573
17137,"3405","01093","201110",39.9324,20.8721,13.8331
17138,"1405","00042","201110",226.78,34.4729,105.7705
17139,"2202","00033","201110",223.3475,16.7765,95.9301
17140,"2803","00029","201110",16.7846,12.3389,25.1837
17141,"4002","00029","201110",6.7364,4.9092,10.0976
17142,"1739","00049","201110",25.5424,22.1251,40.801
17143,"0602","00022","201110",38.8583,9.7161,17.0938
17144,"1105","00049","201110",43.8403,21.2216,39.4319
17145,"0602","00017","201110",125.8274,19.5144,41.2838
17146,"7504","00049","201110",29.4839,13.8112,22.1058
17148,"1807","00019","201110",31.9782,10.5748,29.9483
17149,"0616","00019","201110",56.3809,16.2681,30.6415
17150,"2701","01210","201110",23.7104,2.8462,14.9794
17151,"2801","00034","201110",202.7338,15.3219,75.496
17152,"3303","00029","201110",28.6608,22.0407,46.4488
17153,"1207","00029","201110",9.4373,9.2288,14.5036
17154,"1310","00049","201110",28.4709,17.4984,26.68
17155,"1728","00029","201110",11.4596,8.3429,15.1829
17156,"7521","00049","201110",57.5159,35.9115,66.4068
17157,"3204","00041","201110",62.2605,29.4866,66.3088
17159,"3702","00029","201110",4.9386,2.8274,4.7246
17160,"3206","00019","201110",15.0333,6.9965,12.704
17161,"4903","00041","201110",71.8387,16.3136,53.2393
17162,"1401","00042","201110",40.7235,8.5903,21.3278
17163,"7404","00049","201110",210.4199,98.5472,123.5731
17164,"1903","00042","201110",147.1316,21.9038,75.6785
17165,"7203","00049","201110",21.4457,10.2095,30.3948
17166,"1740","00029","201110",31.3702,123.4402,26.3227
17167,"0607","00019","201110",76.7563,26.4633,31.514
17168,"1902","00034","201110",32.3316,5.0527,36.2083
17169,"3205","00022","201110",13.9805,3.0305,7.5786
17170,"1206","00042","201110",158.6544,23.8603,87.5522
17172,"1730","00042","201110",21.1908,3.4453,6.6105
17173,"1702","00049","201110",19.5614,9.4904,26.0746
17174,"0033","00049","201110",31.7162,14.0975,26.8181
17175,"8605","00041","201110",9.1523,2.4546,5.9712
17176,"8605","00042","201110",34.949,7.2381,31.0021
17177,"1709","00019","201110",18.3192,10.8499,14.2774
17178,"1303","00029","201110",22.6249,16.4408,35.9803
17179,"0001","00041","201110",57.9228,16.7586,81.7412
17180,"0001","00042","201110",192.9488,25.7672,106.9158
17181,"2202","01040","201110",33.561,6.374,10.618
17182,"1724","00049","201110",57.7037,27.4078,35.5342
17184,"3400","00029","201110",2.4285,2.7257,3.9667
17185,"4801","01097","201110",3.5364,2.8916,3.1264
17186,"3308","00688","201110",58.9928,17.0503,59.1621
17187,"0002","00049","201110",94.0536,56.0006,89.3956
17188,"8902","00049","201110",4.9976,3.5642,6.0063
17189,"6010","00036","201110",8.353,2.2802,4.9198
17190,"7601","00049","201110",58.0863,40.7041,82.4943
17191,"1501","00029","201110",19.7108,17.4966,21.956
17192,"2101","00017","201110",73.1309,12.4723,17.7941
17193,"9300","00049","201110",4.2163,3.2628,8.4078
17195,"7510","00049","201110",35.7896,19.5457,40.4051
17196,"4000","00049","201110",14.2194,6.9387,11.4863
17197,"8502","00049","201110",44.1521,19.3113,55.8349
17198,"1706","00042","201110",56.5244,13.0416,46.6743
17199,"7201","00049","201110",38.6668,20.2094,36.4373
17200,"7404","00029","201110",10.681,10.3027,21.0888
17201,"1202","00049","201110",15.2564,9.4554,21.9632
17202,"2201","01105","201110",82.9561,12.6299,33.5935
17203,"2804","00041","201110",19.4826,7.9514,18.4968
17204,"4903","00049","201110",29.612,16.5335,24.5908
17205,"9205","00049","201110",33.7206,19.467,43.0422
17207,"3203","00688","201110",56.4969,17.1722,53.127
17208,"1100","00029","201110",27.2963,23.311,35.9251
17209,"7404","00050","201110",15.6917,10.502,24.442
17210,"2701","00017","201110",144.992,20.2905,57.3236
17211,"2802","00017","201110",30.698,7.4127,13.7716
17212,"1500","00019","201110",31.1089,12.2012,35.3014
17213,"3206","00014","201110",12.6433,5.5324,12.1669
17214,"1404","00019","201110",20.1314,6.0223,12.2147
17215,"3307","00041","201110",103.0608,28.6808,102.174
17216,"1901","00042","201110",52.9053,7.4895,15.0741
17218,"5300","01092","201110",10.4938,6.6004,1.5741
17219,"9204","00029","201110",24.1311,13.4984,23.2
17220,"9204","00049","201110",54.4568,34.6396,84.5863
17221,"9208","00029","201110",33.0355,18.3935,38.9685
17222,"2404","00029","201110",2.9824,2.3411,3.8297
17223,"5201","00041","201110",53.881,14.0143,43.2128
17224,"3604","00042","201110",27.3569,3.6297,10.1633
17225,"3200","01210","201110",63.733,10.2136,44.5965
17226,"3206","01210","201110",103.3236,13.3176,48.8834
17227,"2802","00021","201110",17.7447,5.4251,11.2763
17228,"0000","01467","201110",29.5993,5.6808,14.4115
17229,"2202","00050","201110",9.2409,7.2741,10.2519
17231,"1721","01093","201110",16.855,5.9328,7.8191
17232,"0601","00019","201110",94.0808,29.4226,78.6048
17233,"7604","00049","201111",27.2255,21.1362,25.9438
17234,"7517","00042","201111",49.7522,6.99,16.2896
17235,"8607","01467","201111",11.2895,2.4172,14.094
17236,"7606","00042","201111",15.8472,3.5363,10.5668
17237,"1718","00029","201111",10.2187,9.5433,16.8353
17238,"3204","01210","201111",20.5224,3.2465,8.8079
17239,"3300","01815","201111",255.8919,31.7704,128.7494
17240,"0014","01040","201111",13.3534,4.6924,8.4122
17241,"0601","01815","201111",143.9319,14.686,55.2934
17243,"5201","00036","201111",18.1816,4.7554,11.1748
17244,"8607","00042","201111",22.7163,2.5554,12.9747
17245,"9202","01467","201111",16.7624,3.3735,13.0383
17246,"1101","01815","201111",101.7368,19.2093,85.1426
17247,"3302","01815","201111",261.0279,21.7905,109.1851
17248,"2001","01815","201111",20.0665,3.6947,25.6808
17249,"2006","01815","201111",79.4021,12.4595,63.4188
17250,"3304","01815","201111",224.8422,19.1451,73.5544
17251,"1701","01815","201111",52.931,6.2623,25.6159
17252,"0034","01815","201111",269.8788,29.1158,122.9252
17254,"0104","01815","201111",62.1183,5.3398,16.2283
17255,"0600","01815","201111",98.8965,11.5168,72.7017
17256,"6019","00029","201111",30.0153,26.0084,53.0926
17257,"1205","01815","201111",225.424,22.4688,62.9168
17258,"0014","01815","201111",151.3667,11.9721,54.6934
17259,"2401","01815","201111",177.3655,20.8735,62.7914
17260,"1717","01815","201111",96.7562,9.6136,48.2928
17261,"0802","01815","201111",39.0733,6.1581,30.3015
17262,"3308","01815","201111",190.6206,31.3603,127.7472
17263,"1103","01815","201111",141.326,14.4838,50.7855
17264,"0001","01815","201111",17.9418,9.1582,11.8791
17266,"2801","01815","201111",356.5896,28.2833,93.7954
17267,"2803","01815","201111",274.6844,31.7622,164.3098
17268,"7510","00041","201111",16.7812,3.7872,14.5451
17269,"3207","01815","201111",568.2584,57.2351,218.3732
17270,"1102","01815","201111",114.4182,17.1796,77.6428
17271,"1403","01815","201111",120.3507,14.0504,71.0999
17272,"0806","01815","201111",31.3021,2.5403,16.5245
17273,"1713","01815","201111",205.8297,28.3464,99.6054
17274,"3204","01815","201111",390.1538,34.705,155.8984
17275,"1719","01815","201111",123.3131,10.7359,33.9873
17277,"1207","01815","201111",325.3849,28.2006,112.4701
17278,"1700","01815","201111",90.5886,14.5136,51.7302
17279,"0602","01815","201111",116.6574,11.1428,53.5016
17280,"3301","01815","201111",129.3508,14.8118,70.364
17281,"3801","01815","201111",170.8806,16.3537,54.2656
17282,"3802","01815","201111",23.5804,3.3745,10.426
17283,"3201","01815","201111",593.1906,64.3729,216.6777
17284,"1725","01815","201111",90.6298,10.2546,54.9423
17285,"3205","01815","201111",231.7025,29.1218,124.8846
17286,"0808","01815","201111",93.3501,11.1035,36.6358
17287,"8100","00021","201111",9.672,2.9981,7.171
17288,"1732","01815","201111",141.0996,18.3278,97.3095
17290,"1403","00033","201111",62.7523,5.4353,25.2079
17291,"1304","01815","201111",62.7868,11.8482,42.8792
17292,"1203","01815","201111",239.6643,30.5773,142.1872
17293,"1715","01815","201111",35.936,6.2552,19.4871
17294,"3203","01815","201111",551.5088,52.9071,262.5588
17295,"7521","00016","201111",11.8485,3.6788,4.2048
17296,"1719","00022","201111",14.3837,5.6143,15.6126
17297,"5201","01040","201111",15.741,6.0827,7.7767
17298,"0034","01523","201111",9.3301,3.0805,11.5483
17299,"1807","01815","201111",49.8426,8.7477,35.7644
17300,"7204","01093","201111",12.5099,5.5403,4.3485
17302,"1308","01815","201111",19.354,2.5413,9.4786
17303,"8100","01815","201111",172.1617,13.1317,49.195
17304,"1711","01815","201111",45.7524,6.0396,27.6645
17305,"3704","00019","201111",27.0696,10.9813,27.29
17306,"2005","01815","201111",43.8359,5.5146,17.8887
17307,"0812","01815","201111",71.1778,8.4056,31.1093
17308,"0613","01815","201111",42.0574,4.9066,20.58
17309,"1726","01815","201111",146.9074,13.5584,51.9947
17310,"0809","01815","201111",69.2289,6.083,22.591
17311,"8101","01815","201111",35.8954,3.216,12.0465
17313,"6033","00029","201111",5.0538,3.5615,6.4758
17314,"1729","01815","201111",175.5327,17.9594,79.7995
17315,"0807","01815","201111",28.2268,2.5962,10.2291
17316,"0013","01815","201111",31.7184,3.6591,16.9573
17317,"6009","01815","201111",61.481,5.9815,37.8951
17318,"2402","00019","201111",9.4384,2.6537,5.0157
17319,"0616","01815","201111",28.0608,2.2099,12.9625
17320,"1704","01815","201111",76.1605,7.2371,21.0188
17321,"1741","01815","201111",219.8116,120.8412,100.3303
17322,"7204","01815","201111",33.597,2.9778,18.7643
17323,"0501","01815","201111",74.1803,7.1664,40.9333
17325,"8003","00803","201111",14.5383,2.6535,6.7254
17326,"1309","01815","201111",24.6385,3.377,19.2418
17327,"1400","01815","201111",90.8921,8.7845,50.526
17328,"1720","01815","201111",54.2368,4.7645,23.7135
17329,"1705","01815","201111",27.1322,2.9408,21.6894
17330,"3600","00041","201111",8.7862,2.538,8.9292
17331,"6001","00049","201111",37.7456,21.7592,30.5824
17332,"5404","00049","201111",26.4516,12.2339,33.8304
17333,"6018","00049","201111",50.7557,40.5784,83.0806
17334,"7708","00049","201111",51.4624,24.6292,54.6135
17336,"0610","00049","201111",60.4299,42.3838,41.2384
17337,"6004","00049","201111",37.8663,19.5477,34.1355
17338,"0601","00042","201111",506.2594,78.7524,202.7156
17339,"1803","00049","201111",121.7712,46.976,150.9426
17340,"0604","00042","201111",210.5703,28.282,94.4984
17341,"1700","00049","201111",39.4663,19.6835,45.8656
17342,"1701","00019","201111",5.0774,2.8164,6.7819
17343,"1807","00049","201111",39.716,26.6109,76.5288
17344,"2700","00049","201111",84.5317,60.237,132.8803
17345,"7605","00049","201111",28.6892,24.6701,35.2454
17346,"3207","00017","201111",183.4664,28.8791,80.4551
17347,"3303","00041","201111",43.9936,13.3022,48.7785
17349,"3204","00049","201111",58.2199,30.3719,52.2664
17350,"2404","00049","201111",68.0623,34.1991,74.0981
17351,"2000","00049","201111",60.0456,26.3909,74.9705
17352,"1305","00049","201111",49.8346,23.2137,67.699
17353,"3402","01092","201111",37.5742,18.8167,5.6361
17354,"4001","00049","201111",74.7635,58.2644,125.3739
17355,"3900","00049","201111",133.7858,51.9305,105.7905
17356,"4100","00049","201111",56.5063,45.7153,112.1999
17357,"2407","00049","201111",70.5551,39.8189,60.0279
17358,"1725","00042","201111",129.3757,18.79,51.8227
17359,"3207","00049","201111",196.5832,93.8408,260.2797
17361,"3201","00049","201111",169.1003,132.5109,363.2623
17362,"3603","00049","201111",174.0904,74.8855,155.1718
17363,"3605","00029","201111",15.2286,13.4284,18.3388
17364,"3803","00029","201111",14.9398,14.0063,33.6977
17365,"3403","00049","201111",46.488,31.3656,84.9427
17366,"1902","00049","201111",70.9148,68.6383,145.3611
17367,"1305","00042","201111",110.4774,17.5073,74.9482
17368,"0014","00049","201111",65.4135,28.1255,78.3617
17369,"3308","00049","201111",50.9539,35.812,88.2279
17370,"2702","00042","201111",170.7196,46.6628,109.1475
17372,"2406","00041","201111",112.0928,24.8755,53.8672
17373,"8607","00049","201111",87.5743,56.8883,187.1322
17374,"8607","00029","201111",28.6378,23.0305,43.4423
17375,"7703","00049","201111",44.346,28.6728,55.4103
17376,"0615","00049","201111",70.6059,44.951,81.8569
17377,"8004","00049","201111",100.3178,58.1164,120.5066
17378,"0612","00042","201111",36.4097,8.0727,17.7677
17379,"7518","00049","201111",97.5897,40.358,76.4768
17380,"3405","00049","201111",92.7503,52.3037,100.9365
17381,"3205","00029","201111",30.3928,24.3535,35.0456
17382,"3205","00041","201111",258.8956,69.2525,195.8766
17384,"7704","00049","201111",92.8538,47.4447,64.3409
17385,"1712","00049","201111",41.7621,32.1921,66.5559
17386,"3307","00042","201111",132.4493,30.1604,93.3275
17387,"0702","00042","201111",54.0388,8.4816,33.5035
17388,"3902","00029","201111",13.878,10.5285,19.0373
17389,"2401","00041","201111",41.2816,11.2032,51.7376
17390,"3201","00041","201111",269.3519,76.5574,201.6264
17391,"1101","00042","201111",301.6366,52.3282,192.5209
17392,"0615","00042","201111",470.8627,93.2436,241.8955
17393,"3202","00041","201111",155.5031,43.1907,102.9
17395,"0800","00049","201111",31.407,19.3387,37.361
17396,"5401","00041","201111",113.8436,26.535,73.3149
17397,"5401","00042","201111",63.3688,14.3285,58.0002
17398,"3704","00049","201111",104.236,86.669,176.6854
17399,"0610","00019","201111",63.7048,25.4292,46.2197
17400,"1206","00019","201111",53.8743,14.6273,35.9863
17401,"1403","00042","201111",470.7318,61.4102,250.8188
17402,"1901","00049","201111",20.5717,8.1605,26.6387
17403,"1206","00049","201111",56.5764,22.2908,49.0898
17404,"1715","00049","201111",108.3281,52.8364,87.2018
17405,"1704","00049","201111",71.9695,33.0547,69.3983
17406,"0602","00042","201111",516.9747,66.8703,143.0915
17408,"1801","00049","201111",72.4797,26.2063,85.2143
17409,"2202","00049","201111",204.5962,122.4035,217.1514
17410,"0200","00042","201111",134.3945,31.6661,112.9926
17411,"2800","00049","201111",128.4306,66.0875,130.4313
17412,"1304","00049","201111",94.751,42.9348,98.7708
17413,"6013","00019","201111",11.3812,3.2692,8.0082
17414,"2703","00049","201111",79.9962,60.2339,100.9303
17415,"3203","00049","201111",79.2517,71.2805,150.979
17416,"2401","00049","201111",122.0089,60.4411,109.1311
17417,"2702","00033","201111",100.3543,10.9149,69.8107
17418,"0604","00049","201111",72.1648,46.9515,66.0662
17420,"0603","00042","201111",218.9474,36.7555,94.0969
17421,"2201","00017","201111",381.239,53.9256,140.6335
17422,"3207","00029","201111",19.1381,18.6561,19.6639
17423,"2001","00049","201111",22.7419,13.9279,21.7084
17424,"1713","00049","201111",61.0593,39.2843,80.9435
17425,"1731","00049","201111",32.104,13.432,37.1627
17426,"2202","00017","201111",331.4631,63.5655,81.2009
17427,"1805","00049","201111",46.4455,26.6068,76.9388
17428,"7521","00021","201111",12.4402,6.021,9.5626
17429,"7202","00049","201111",35.3188,17.2682,39.8322
17431,"3603","00029","201111",51.1685,32.6872,43.9782
17432,"0503","00042","201111",97.8511,13.9149,69.705
17433,"7403","00049","201111",61.3117,27.3385,80.0288
17434,"3700","00049","201111",94.5162,52.1606,90.0896
17435,"0200","00049","201111",105.7451,49.6361,109.2378
17436,"8001","00049","201111",49.9944,24.585,33.8051
17437,"8301","00049","201111",70.4753,51.0066,82.6048
17438,"8001","00042","201111",44.8493,10.0388,28.4582
17439,"6901","00049","201111",8.3587,5.0362,14.2587
17440,"7600","00049","201111",11.2417,6.5753,9.4312
17441,"3600","00049","201111",31.087,24.5482,54.6403
17443,"3307","00049","201111",73.725,43.0988,107.388
17444,"1719","00042","201111",50.0679,11.346,42.3822
17445,"7519","00049","201111",73.1942,68.9721,162.0305
17446,"1304","00019","201111",62.233,20.7202,48.5949
17447,"2803","00049","201111",176.1134,83.9938,119.4623
17448,"2101","00049","201111",128.0158,53.4037,110.6789
17449,"1734","00019","201111",157.1218,38.7347,135.7521
17450,"1741","00049","201111",210.3426,544.3844,238.9756
17451,"7200","00049","201111",61.7274,33.3424,99.3856
17452,"2406","00049","201111",146.5574,78.5975,163.1972
17454,"3407","00049","201111",96.3493,60.0443,81.0209
17455,"8402","00049","201111",10.5016,7.253,13.9108
17456,"3300","00041","201111",88.5604,43.845,106.577
17457,"7502","00049","201111",54.4869,24.2769,61.9973
17458,"3402","00049","201111",30.5169,14.1747,21.531
17459,"0612","00019","201111",27.0219,8.5639,11.8618
17460,"0043","00049","201111",106.1516,393.1784,166.5157
17461,"1719","00049","201111",31.1233,17.1767,31.2527
17462,"1725","00049","201111",37.3,29.2249,53.2177
17463,"3205","00019","201111",9.2417,4.3332,6.2574
17464,"1734","00049","201111",235.0596,123.0165,163.9996
17465,"3306","00019","201111",37.5876,10.9923,35.151
17467,"2701","00042","201111",169.8904,32.9195,144.3926
17468,"3301","00022","201111",21.7258,8.94,15.9512
17469,"1733","00019","201111",44.3414,19.895,62.2044
17470,"8506","00049","201111",18.5687,11.5895,26.1428
17471,"2801","00049","201111",84.5201,63.2626,90.7557
17472,"3301","00041","201111",11.9714,4.9387,13.0273
17473,"2802","00049","201111",58.5544,43.4638,125.4967
17474,"3305","00017","201111",46.0278,6.3346,16.0454
17475,"2702","00029","201111",3.5525,3.0292,5.23
17476,"1300","00049","201111",68.7277,61.6358,89.7131
17477,"1726","00049","201111",43.0291,29.3065,75.5941
17479,"1712","00019","201111",44.7601,20.374,54.4042
17480,"3207","01093","201111",29.1353,14.2897,9.7568
17481,"0614","00019","201111",56.2163,15.1446,24.0494
17482,"0054","00049","201111",160.7235,339.8465,95.992
17483,"6002","00049","201111",82.7328,50.8601,96.8434
17484,"3100","00049","201111",144.2081,59.8283,149.4176
17485,"7520","00049","201111",60.0122,31.685,90.2632
17486,"7204","00049","201111",60.6872,39.435,60.6995
17487,"7505","00049","201111",30.9541,15.2633,32.3844
17488,"2601","00049","201111",59.6193,34.57,75.9126
17490,"1403","00029","201111",48.8326,35.569,44.2419
17491,"0606","00019","201111",55.7724,14.8237,39.068
17492,"7400","00049","201111",20.2483,10.8931,15.2684
17493,"7401","00049","201111",22.4573,21.4067,44.7868
17494,"3307","00688","201111",59.0884,8.9571,18.9547
17495,"0034","00049","201111",100.5513,44.2564,90.1374
17496,"0034","00034","201111",111.427,13.8073,49.0748
17497,"2402","00029","201111",12.6938,12.5033,26.5437
17498,"0034","00035","201111",51.4614,5.9182,29.8158
17499,"6012","00021","201111",34.2609,9.1587,13.5916
17500,"6012","00022","201111",68.6414,17.1724,22.1332
17502,"1800","00049","201111",54.7534,26.7706,50.7359
17503,"1704","00042","201111",116.5589,13.3849,65.1058
17504,"0052","00049","201111",178,400.6894,129.3977
17505,"5403","00049","201111",100.9961,83.4563,146.0813
17506,"7706","00049","201111",74.9649,57.2019,113.6013
17507,"0603","00016","201111",51.1458,10.2036,14.2839
17508,"3108","00049","201111",60.2102,45.272,79.5454
17509,"0609","00042","201111",200.2897,32.2036,73.6568
17510,"5401","00049","201111",31.2621,21.6619,37.2667
17511,"5202","00049","201111",14.1554,7.4753,12.9249
17513,"3205","00049","201111",164.7962,112.8681,195.1748
17514,"8404","00049","201111",85.1565,56.2942,217.4092
17515,"6000","00049","201111",30.6558,16.4097,22.4222
17516,"0802","00049","201111",21.7782,11.3064,26.0717
17517,"3407","00029","201111",22.6454,16.9394,18.8667
17518,"1204","00049","201111",45.8917,21.6673,45.4439
17519,"8000","00049","201111",0.8243,2.9173,4.562
17520,"3302","00049","201111",94.5927,36.5222,66.0338
17521,"2405","00049","201111",18.8986,9.4142,17.7571
17522,"1704","00041","201111",23.7914,7.8047,20.7584
17523,"0806","00049","201111",10.2101,5.3358,12.3306
17524,"8005","00049","201111",5.1413,3.5837,7.2173
17526,"0802","00042","201111",44.0782,6.1602,15.6677
17527,"7606","00049","201111",26.6326,16.9423,39.7709
17528,"1710","00019","201111",11.0313,5.1185,16.4956
17529,"1502","00029","201111",5.5383,3.4899,4.3498
17530,"4001","00029","201111",15.3805,8.2455,12.726
17531,"6701","00049","201111",10.609,7.382,14.2485
17532,"7402","00049","201111",46.9542,19.562,31.5483
17533,"8400","00049","201111",76.0803,34.3936,86.5969
17534,"3304","00049","201111",78.1716,29.0914,84.9638
17535,"3500","00049","201111",70.6552,42.4431,89.5166
17536,"3102","00049","201111",103.628,50.3295,62.6466
17538,"3207","00041","201111",125.8116,60.5308,219.0571
17539,"0610","00688","201111",30.2829,4.3078,8.8955
17540,"8003","00049","201111",40.3275,20.0448,42.1301
17541,"3702","00049","201111",89.0821,52.396,101.6703
17542,"8003","00042","201111",31.8384,6.114,15.3194
17543,"1723","00049","201111",30.4182,17.5473,40.0921
17544,"3205","01467","201111",33.6318,6.8724,17.3908
17545,"4500","00049","201111",16.37,14.0714,19.352
17546,"2803","00029","201111",11.9039,14.8327,20.6467
17547,"0503","00029","201111",3.8636,2.3051,4.3506
17549,"0050","00049","201111",156.1902,467.6137,119.1227
17550,"1739","00049","201111",41.7304,23.4279,46.1478
17551,"7708","00042","201111",168.847,33.3337,84.3837
17552,"7511","00049","201111",65.9476,50.103,112.6816
17553,"1300","00029","201111",19.2419,18.4469,26.805
17554,"5401","01040","201111",39.5967,13.8581,22.1217
17555,"2401","00029","201111",19.5008,18.2918,39.2797
17556,"1207","00029","201111",11.6809,6.8641,12.2686
17557,"3102","00029","201111",18.0999,16.6481,31.8426
17558,"4905","00049","201111",14.3608,10.4185,14.5612
17559,"1728","00029","201111",10.9269,10.7718,13.8132
17561,"3204","00041","201111",96.7819,29.6315,64.4818
17562,"0603","00049","201111",9.1344,5.0458,11.8653
17563,"0106","00049","201111",4.6636,2.8859,5.0484
17564,"7521","00022","201111",19.0678,5.1061,7.8686
17565,"3304","00034","201111",74.0867,6.7008,32.4576
17566,"0609","00049","201111",24.9176,13.8466,16.4404
17567,"0616","00049","201111",20.4401,15.2342,34.962
17568,"3204","00014","201111",9.978,3.2865,6.4828
17569,"1740","00029","201111",24.6198,129.5017,26.5372
