"ID","CustomerCode","ProductCode","Month","BudgetQuantity","BudgetNetValue","BudgetMarginPercent"
4955,"2200","01210","201110",158,437.5119,0.008
4956,"3406","01263","201110",120,318.6916,0.008483
4957,"3005","00049","201110",149,173.1004,0.003928
4959,"6001","01093","201110",164,29.6351,-0.011092
4960,"2003","00049","201110",672,1064.4677,0.132859
4961,"3201","01355","201110",374,240.4688,0.002616
4962,"3100","00042","201110",120,292.5662,0.001401
4963,"3201","01093","201110",291,187.2514,-0.000863
4964,"3100","00049","201110",523,795.6647,0.027457
4965,"7520","00049","201110",274,423.1176,0.014857
4966,"7705","00049","201110",448,508.5569,0.010949
4967,"2200","00033","201110",131,595.0193,0.01289
4968,"1704","00019","201110",332,544.2919,0.012666
4969,"1704","00029","201110",117,147.7899,0.00562
4971,"1303","00049","201110",573,667.9203,0.051298
4972,"2004","00049","201110",274,444.2909,0.017071
4973,"0055","00049","201110",4480,6715.8694,0.074586
4974,"3307","00688","201110",191,305.9516,-0.004569
4975,"0034","00049","201110",473,578.1535,0.120419
4976,"2402","00029","201110",121,122.227,0.007976
4977,"2402","00049","201110",174,216.396,0.013609
4978,"4901","00049","201110",249,256.2795,0.012337
4979,"6012","00021","201110",123,157.3738,-0.004185
4980,"6012","00022","201110",271,346.2223,-0.005838
4982,"0613","00049","201110",249,384.0042,0.036165
4983,"1800","00049","201110",125,203.9401,0.007623
4984,"0052","00049","201110",2800,3151.5022,0.021812
4985,"6011","00049","201110",523,769.3183,0.068481
4986,"6011","00029","201110",206,212.5706,0.016117
4987,"3304","00041","201110",275,516.2853,0.01031
4988,"4301","00049","201110",149,185.796,0.011706
4989,"4301","00029","201110",263,244.4541,0.01456
4990,"6003","01105","201110",120,258.1466,-0.01806
4991,"7706","00049","201110",349,507.7528,0.017239
4992,"0603","00016","201110",443,435.532,-0.074137
4994,"0808","00042","201110",191,483.4035,0.003505
4995,"6700","00049","201110",299,415.4409,0.012751
4996,"2201","00033","201110",302,962.8209,0.023926
4997,"7405","00049","201110",249,384.0042,0.013972
4998,"4700","00803","201110",123,373.7628,0.003974
4999,"2201","00049","201110",1345,1574.6641,0.092252
5000,"1601","01093","201110",182,123.5274,0.000371
5001,"3901","00029","201110",323,332.8913,0.022196
5002,"2801","01040","201110",149,224.2379,0.009059
5003,"3205","00049","201110",747,1010.7386,0.030931
5005,"8404","00049","201110",697,1025.4621,0.027636
5006,"3206","00029","201110",344,376.8767,0.012125
5007,"1310","00042","201110",144,413.0346,0.006277
5008,"1707","00049","201110",423,510.7455,0.012239
5009,"3407","00029","201110",162,151.8361,0.003596
5010,"6011","00042","201110",311,784.7578,0.014586
5011,"1204","00049","201110",249,356.149,0.011806
5012,"0801","00042","201110",127,246.8215,0.001818
5013,"1104","00017","201110",148,247.8637,-0.005689
5014,"1303","00019","201110",140,252.7752,0.023719
5015,"3703","00029","201110",162,213.2167,0.028241
5016,"2405","00049","201110",299,484.681,0.018623
5018,"8300","00033","201110",184,357.0168,-0.01805
5019,"1704","00041","201110",243,567.0462,0.017632
5020,"7507","00042","201110",191,351.0794,-0.006437
5021,"0806","00042","201110",219,458.9114,-0.003298
5022,"2002","00049","201110",249,314.7433,0.020193
5023,"0806","00049","201110",149,184.6321,0.004824
5024,"3304","00033","201110",218,840.0309,0.010643
5025,"7706","00042","201110",108,206.5173,-0.003064
5026,"1307","00022","201110",148,172.1194,-0.002435
5027,"6003","00022","201110",172,220.3233,-0.00478
5028,"1104","00022","201110",148,275.3959,0.00548
5030,"1741","00019","201110",2295,2267.4225,0.002454
5031,"9102","00049","201110",349,185.7826,-0.005978
5032,"7100","00021","201110",205,278.6828,-0.001372
5033,"1707","00019","201110",153,151.6702,-0.001867
5034,"7402","00049","201110",249,278.704,0.01535
5035,"8400","00049","201110",224,346.1924,0.00968
5036,"6029","00049","201110",149,191.0073,0.061604
5037,"1729","00049","201110",149,235.1777,0.101368
5038,"3304","00049","201110",573,796.2616,0.025374
5039,"3100","00017","201110",499,714.3787,-0.027619
5041,"0602","00049","201110",722,673.5346,0.026414
5042,"1001","00049","201110",174,157.9189,0.00575
5043,"7707","00049","201110",448,553.9211,0.013943
5044,"3500","00049","201110",324,415.6398,0.011237
5045,"3102","00049","201110",149,167.2224,0.009209
5046,"3403","01092","201110",182,364,-0.040561
5047,"5100","01093","201110",194,147.3134,-0.001004
5048,"3201","00014","201110",306,413.5643,0.01186
5049,"3201","00033","201110",447,1428.5964,0.036088
5050,"3702","00049","201110",647,755.0635,0.043999
5051,"1723","00049","201110",448,675.4645,0.277038
5053,"3205","01467","201110",120,237.0726,0.002163
5054,"1405","00042","201110",144,344.1955,0.001216
5055,"3201","00019","201110",204,203.4999,0.001905
5056,"4500","00049","201110",249,288.5006,0.006306
5057,"1709","00041","201110",126,378.6071,0.015711
5058,"4002","00029","201110",243,244.4541,0.015951
5059,"3406","00049","201110",149,184.6321,0.004824
5060,"4002","01040","201110",274,411.1017,0.016608
5061,"3405","00017","201110",222,247.8637,-0.018142
5062,"1740","00049","201110",1400,2119.1136,0.006878
5064,"0050","00049","201110",2800,3781.8027,0.03676
5065,"1739","00049","201110",149,256.666,0.084992
5066,"1105","00049","201110",125,193.9918,0.007141
5067,"2005","00049","201110",349,551.5336,0.020643
5068,"3205","00688","201110",227,407.8876,-0.002203
5069,"7516","00049","201110",498,769.3183,0.072593
5070,"0000","00049","201110",349,545.1666,0.019408
5071,"7708","00042","201110",203,438.8493,-0.002033
5072,"7511","00049","201110",872,1368.8856,0.131582
5073,"5401","01040","201110",249,313.9424,0.006681
5074,"4201","00049","201110",174,185.796,0.009496
5075,"0616","00019","201110",549,863.5417,0.046807
5077,"2801","00034","201110",185,591.7222,0.01868
5078,"2401","00029","201110",170,146.3681,0.007862
5079,"3102","00029","201110",121,117.0321,0.007283
5080,"3401","00029","201110",323,244.4671,0.010389
5081,"1310","00049","201110",149,235.1777,0.008432
5082,"1728","00029","201110",170,185.8377,0.069023
5083,"3204","00041","201110",168,344.1875,0.00858
5084,"1733","00049","201110",647,1009.7521,0.303346
5085,"0603","00049","201110",149,177.8092,0.014306
5086,"4103","00049","201110",374,519.3011,0.05514
5087,"3206","00019","201110",179,252.7497,0.003667
5089,"1205","00033","201110",158,642.6303,0.010439
5090,"1738","00049","201110",125,193.9918,0.006878
5091,"3000","00049","201110",249,298.4489,0.007051
5092,"7404","00049","201110",149,222.046,0.007734
5093,"7203","00049","201110",324,500.0511,0.060738
5094,"0616","00049","201110",274,411.6605,0.037617
5095,"2002","00019","201110",242,400.2712,0.023699
5096,"3201","00034","201110",158,431.117,0.005972
5097,"3300","00029","201110",133,154.8648,0.00517
5098,"0607","00019","201110",204,251.1528,0.001196
5100,"3206","00017","201110",148,185.8978,-0.010493
5101,"0608","00049","201110",125,192.0021,0.006986
5102,"7511","00050","201110",149,231.5963,0.022129
5103,"1207","00019","201110",255,430.14,0.010248
5104,"7705","00029","201110",243,271.3667,0.00897
5105,"1902","00017","201110",148,150.1295,-0.014536
5106,"3008","00029","201110",344,362.4684,0.011011
5107,"7512","00049","201110",149,230.7922,0.021777
5108,"3201","00035","201110",158,431.117,0.003444
5109,"3207","00033","201110",118,535.5165,0.011602
5110,"1702","00049","201110",274,364.3974,0.024655
5112,"7406","00029","201110",121,205.4634,0.009877
5113,"1900","00049","201110",374,391.9463,0.006402
5114,"6035","00022","201110",123,157.3738,-0.008358
5115,"7406","00049","201110",149,235.1777,0.008754
5116,"8605","00042","201110",144,351.0794,-0.000967
5117,"3203","00033","201110",315,1189.9161,0.044554
5118,"7301","00049","201110",149,222.9632,0.0167
5119,"5700","00049","201110",149,202.9452,0.006019
5120,"1730","00049","201110",224,351.7635,0.106422
5121,"1303","00029","201110",226,303.6561,0.040862
5123,"1204","00022","201110",128,286.8793,0.008464
5124,"1730","01093","201110",170,159.3149,0.01267
5125,"1724","00049","201110",199,292.8778,0.116529
5126,"1734","00029","201110",801,1093.8017,0.366207
5127,"4002","00049","201110",249,232.2533,0.009108
5128,"1700","01093","201110",121,100.7934,5.4e-05
5129,"7702","01105","201110",120,256.5581,-0.001055
5130,"4100","01355","201110",224,232.9904,0.005435
5131,"1708","00019","201110",166,257.8292,0.005214
5132,"0002","00049","201110",598,743.1972,0.046825
5133,"9210","00049","201110",498,692.4014,0.021254
5134,"0503","01093","201110",194,150.4147,-0.002635
5136,"7601","00049","201110",149,185.796,0.011706
5137,"0501","00049","201110",149,139.352,0.005465
5138,"0200","00022","201110",172,206.5531,-0.00241
5139,"4000","00041","201110",144,344.1955,0.010731
5140,"4100","00050","201110",125,192.3254,0.006813
5141,"3206","00688","201110",144,458.9273,0.01411
5142,"2101","00017","201110",148,149.6544,-0.0146
5143,"0600","00022","201110",123,172.1276,0.000114
5144,"1805","00029","201110",121,159.9125,0.006357
5145,"2700","00017","201110",591,743.5912,-0.040431
5146,"7510","00049","201110",374,519.3011,0.015941
5148,"8508","00049","201110",149,230.7922,0.006698
5149,"3308","00029","201110",121,189.7871,0.008665
5150,"7201","00049","201110",149,185.796,0.011706
5151,"8503","00049","201110",299,461.5927,0.044646
5152,"5701","00022","201110",197,202.7065,-0.002282
5153,"6002","01093","201110",243,132.6364,-0.003999
5154,"7511","01097","201110",162,155.0667,0.010312
5155,"3401","01093","201110",162,98.8271,-0.001208
5156,"3204","00688","201110",108,203.9438,-0.000217
5157,"1310","00019","201110",357,625.6906,0.016117
5159,"0050","00029","201110",2046,2239.1327,0.02279
5160,"3602","00029","201110",121,117.0321,0.007283
5161,"2201","01105","201110",287,461.8162,-0.023016
5162,"3003","00029","201110",404,387.6667,0.033177
5163,"1405","00041","201110",144,292.5662,0.007165
5164,"4903","00049","201110",149,232.7901,0.028551
5165,"3203","00688","201110",120,205.5612,-0.0062
5166,"7516","00042","201110",144,344.1955,0.003147
5167,"1711","00042","201110",191,413.0346,-0.004952
5168,"3804","00029","201110",121,151.8281,0.005733
5169,"3307","00029","201110",194,182.2034,0.004316
5171,"3001","00017","201110",222,199.5392,-0.025243
5172,"2701","00017","201110",394,400.3453,-0.038763
5173,"2802","00017","201110",215,124.712,-0.033826
5174,"1500","00019","201110",319,577.1639,0.015785
5175,"3304","00688","201110",359,764.855,0.005826
5176,"3206","00014","201110",115,225.5687,0.00577
5177,"3307","00041","201110",335,650.1471,0.013693
5178,"8300","00042","201110",156,344.1955,-0.000858
5179,"2700","00035","201110",158,642.6303,0.010506
5180,"1901","00042","201110",171,338.0109,0.003199
5182,"9209","00049","201110",498,692.4014,0.022065
5183,"2700","00803","201110",345,747.5009,-0.01229
5184,"3108","00041","201110",144,351.0794,0.011671
5185,"3205","01424","201110",118,265.9688,0.005556
5186,"1002","01092","201110",152,90.6999,-0.001406
5187,"1903","00049","201110",149,235.1777,0.029168
5188,"9204","00049","201110",548,761.6416,0.024272
5189,"9208","00029","201110",121,136.6525,0.00456
5190,"8607","00050","201110",149,214.8832,0.005447
5191,"1900","01513","201110",187,253.8998,0.009082
5192,"3008","00016","201110",148,197.1107,-0.00339
5193,"4001","01093","201110",202,404,-0.018819
5195,"1300","00019","201110",408,688.224,0.016397
5196,"2541","00049","201110",2520,2740.0379,0.013816
5197,"1802","00029","201110",142,162.0244,0.011898
5198,"4900","00041","201110",120,215.1222,0.003624
5199,"8605","00019","201110",306,469.6884,0.005728
5200,"2802","00547","201110",262,168.3281,-0.000717
5201,"0000","01467","201110",120,270.1536,0.004537
5202,"3605","00049","201110",125,153.8587,0.00402
5203,"2406","00029","201110",123,152.1511,0.005657
5204,"0601","00019","201110",638,832.2846,0.032491
5205,"1310","00022","201110",123,206.5531,0.002686
5207,"1310","00021","201110",123,200.6516,0.001675
5208,"2703","00547","201110",224,313.641,0.036127
5209,"3202","01210","201110",158,355.0375,0.011956
5210,"3303","01092","201110",121,242,-0.027041
5211,"3303","01097","201110",121,227.7542,0.038647
5212,"3201","01210","201110",158,355.0375,0.011956
5213,"1734","00041","201110",239,579.3958,0.154978
5214,"0503","00019","201110",293,454.1188,0.030208
5215,"3303","00019","201110",115,199.0672,0.017386
5216,"0603","00019","201110",344,462.7487,0.017128
5218,"8607","00034","201110",131,553.3761,0.007817
5219,"0609","00019","201110",128,210.9928,0.005001
5220,"1205","00019","201110",255,430.14,0.010639
5221,"0001","00022","201110",164,184.7585,0.000221
5222,"7405","00042","201110",251,602.3421,0.002127
5223,"4102","00019","201110",115,155.8251,0.006661
5224,"1745","00019","201110",1721,2269.5887,0.008883
5225,"0613","00019","201110",115,189.8936,0.011649
5226,"3300","00019","201110",255,568.7633,0.02069
5227,"3108","00017","201110",172,247.8637,-0.00984
5228,"0604","00019","201110",191,193.6479,-0.002105
5230,"1200","00019","201110",128,171.8861,0.001871
5231,"1400","00049","201110",149,235.1777,0.008432
5232,"1804","00019","201110",153,281.3238,0.008201
5233,"4000","00050","201110",199,307.7257,0.010901
5234,"1207","00015","201110",179,301.098,0.009342
5235,"1902","00022","201110",123,138.5689,0.000165
5236,"1711","00019","201110",293,510.8677,0.034954
5237,"8500","00049","201110",299,461.5927,0.012907
5238,"3305","00019","201110",153,252.7752,0.005968
5239,"6035","00021","201110",123,157.3738,-0.013181
5241,"1800","00019","201110",128,244.6294,0.007351
5242,"0602","01093","201110",202,126.1346,-0.001146
5243,"1734","00014","201110",255,705.348,0.234656
5244,"6027","00548","201110",224,436.0978,0.204489
5245,"7707","00042","201110",168,401.5614,0.001366
5246,"0002","00029","201110",364,366.6811,0.023926
5247,"0002","00042","201110",598,1154.5404,0.007044
5248,"5700","00022","201110",125,157.3738,-0.001199
5249,"0000","00019","201110",128,227.5053,0.006061
5250,"3500","01093","201110",404,306.9028,-0.002091
5251,"3300","00033","201110",388,1486.8701,0.017674
5252,"1406","00041","201110",150,351.0794,0.011031
5254,"3201","00021","201110",295,323.0634,-0.002853
5255,"7900","00029","201110",243,273.3051,0.008785
5256,"1804","00029","201110",121,159.9125,0.006357
5257,"4002","00041","201110",287,415.6345,0.012563
5258,"3603","00033","201110",315,1260.0594,0.062952
5259,"3603","00041","201110",287,516.2933,0.030086
5260,"4002","00042","201110",239,346.3621,-0.012547
5261,"3603","00017","201110",295,495.7274,-0.03791
5262,"1501","00019","201110",115,138.3676,0.004301
5263,"7702","00049","201110",224,278.6973,0.017559
5264,"7514","00049","201110",125,192.3254,0.018147
5266,"1805","01093","201110",121,110.485,0.000842
5267,"0054","01097","201110",1364,1658.5286,0.019101
5268,"6033","00049","201110",199,230.8005,0.042696
5269,"6015","00049","201110",299,461.5927,0.043556
5270,"2700","00019","201110",128,202.227,0.004156
5271,"2201","00579","201110",199,189.6468,0.00716
5272,"1301","00019","201110",128,203.4999,0.011505
5273,"3206","00022","201110",197,275.4041,0.00019
5274,"1714","00014","201110",132,258.8654,0.017126
5275,"7705","00019","201110",306,415.8699,0.004924
5277,"2202","00021","201110",123,134.6098,-0.001188
5278,"7501","00041","201110",479,923.6323,0.051667
5279,"2101","00019","201110",128,169.8568,0.006958
5280,"9208","00050","201110",125,173.1004,0.005578
5281,"1201","00022","201110",154,138.5689,-0.004435
5282,"1103","00688","201110",108,152.9678,-0.013797
5283,"2702","00050","201110",149,185.796,0.011809
5284,"7300","00803","201110",148,373.7546,-0.001086
5285,"2701","01513","201110",187,117.8297,0.000558
5286,"8605","00015","201110",319,489.2588,0.009987
5287,"2402","00042","201110",144,277.0897,0.001692
5289,"9201","00049","201110",498,557.4079,0.0307
5290,"9201","00029","201110",121,110.0102,0.006345
5291,"7405","00019","201110",217,358.6878,0.008501
5292,"3108","00033","201110",158,630.0297,0.009447
5293,"1709","00803","201110",111,321.0343,0.002466
5294,"4002","01210","201110",158,422.6567,0.021568
5295,"0900","00050","201110",125,201.9504,0.007534
5296,"1733","00029","201110",218,298.3096,0.09987
5297,"1705","00019","201110",128,210.6446,0.004973
5298,"0015","00049","201110",149,235.1777,0.022659
5300,"1308","00033","201110",118,428.4115,0.003612
5301,"6001","01105","201110",108,205.2452,-0.004364
5302,"1718","00029","201110",146,163.983,0.014166
5303,"8200","00016","201110",443,481.949,-0.017967
5304,"1702","00029","201110",146,176.0163,0.01349
5305,"7403","00803","201110",148,560.6441,0.046868
5306,"7203","00041","201110",359,788.7814,0.074404
5307,"3300","01815","201110",419,1177.9135,-0.018731
5308,"1902","01815","201110",120,269.3928,-0.007935
5309,"3901","01815","201110",431,969.8139,-0.028565
5310,"3201","01513","201110",374,240.4688,0.001813
5311,"5100","00042","201110",179,473.2688,0.004655
5313,"8605","00016","201110",295,358.8122,-0.012222
5314,"7512","00042","201110",359,804.0789,-0.00338
5315,"1101","01815","201110",144,323.2713,-0.009522
5316,"1710","01815","201110",108,401.5535,0.002501
5317,"0000","01815","201110",329,1047.2945,-0.005684
5318,"1104","01815","201110",383,1070.8305,-0.018249
5319,"7901","01815","201110",144,289.0969,-0.014069
5320,"2800","01815","201110",144,458.9273,-0.002337
5321,"1001","01815","201110",108,264.7682,-0.004172
5322,"2006","01815","201110",132,406.3339,-0.003329
5323,"3304","01815","201110",239,717.074,-0.007725
5325,"0900","01815","201110",287,803.1228,-0.013184
5326,"0600","01815","201110",108,537.8055,0.012607
5327,"6019","00029","201110",303,424.0105,0.04598
5328,"3900","01815","201110",431,1204.6843,-0.019776
5329,"1205","01815","201110",479,1434.1479,-0.01545
5330,"3303","01815","201110",365,1252.4892,0.001529
5331,"2201","01815","201110",144,384.8404,-0.001328
5332,"2401","01815","201110",287,611.9064,-0.023653
5333,"1717","01815","201110",239,739.0642,-0.00581
5334,"0802","01815","201110",144,323.2713,-0.009522
5336,"8301","01815","201110",144,384.8404,-0.001328
5337,"8605","01815","201110",144,487.6103,-0.003986
5338,"3101","01815","201110",144,295.5623,-0.013209
5339,"1734","01815","201110",108,458.9194,0.057181
5340,"2801","01815","201110",526,1343.885,-0.013813
5341,"1707","01815","201110",299,815.0741,-0.015329
5342,"1102","01815","201110",287,646.5426,-0.019043
5343,"0046","01815","201110",1615,3531.3282,-0.009522
5344,"3307","01815","201110",287,734.2837,-0.01829
5345,"1403","01815","201110",120,334.6345,-0.019002
5346,"0610","01815","201110",132,328.133,-0.009006
5348,"1745","01815","201110",3095,7393.6483,-0.010631
5349,"0005","00019","201110",255,631.9592,0.026421
5350,"1202","01815","201110",144,323.2713,-0.009522
5351,"2101","01815","201110",120,307.8774,-0.002814
5352,"4301","00042","201110",144,278.0133,0.001815
5353,"1713","01815","201110",144,458.9273,-0.006281
5354,"3202","01815","201110",479,975.9715,-0.045259
5355,"3204","01815","201110",443,1306.5884,-0.015831
5356,"2703","01815","201110",120,398.3665,-0.002652
5357,"1207","01815","201110",544,1595.0115,-0.019623
5359,"3301","01815","201110",526,1243.0552,-0.027231
5360,"3201","01815","201110",1340,2955.6235,-0.097064
5361,"1803","01815","201110",144,458.9273,-0.008085
5362,"3803","01815","201110",144,401.5614,-0.022802
5363,"3206","01815","201110",957,2887.4178,-0.029427
5364,"3205","01815","201110",718,1969.5632,-0.037162
5365,"0808","01815","201110",287,803.1228,-0.013687
5366,"1714","01815","201110",263,762.9587,-0.027142
5367,"0603","01815","201110",108,358.8238,-0.002312
5368,"1712","01815","201110",227,757.4134,-0.003808
5369,"1732","01815","201110",281,968.0419,0.00477
5370,"9203","00049","201110",125,173.1004,0.01838
5372,"3203","01815","201110",1197,3422.833,-0.170394
5373,"3100","00022","201110",185,258.1914,0.000172
5374,"1718","00019","201110",115,187.0565,0.011077
5375,"1735","00019","201110",140,233.4087,0.04569
5376,"7518","00042","201110",144,344.1955,0.003147
5377,"1206","01815","201110",144,401.5614,-0.006843
5378,"7701","01815","201110",120,327.1198,-0.000253
5379,"8100","01815","201110",311,597.5457,-0.034494
5380,"3704","00019","201110",153,252.7752,0.005968
5381,"0604","01815","201110",311,776.9257,-0.021997
5382,"1709","01815","201110",269,881.499,-0.002932
5384,"1204","01815","201110",383,1109.0744,-0.015305
5385,"2005","01815","201110",132,406.3339,-0.003329
5386,"0901","01815","201110",144,323.2713,-0.009522
5387,"1806","01815","201110",168,669.269,0.007476
5388,"7707","01815","201110",311,1034.1163,-0.002114
5389,"1723","01815","201110",109,347.255,-0.021371
5390,"1726","01815","201110",383,1195.1233,-0.100502
5391,"9208","00042","201110",120,258.1466,-0.001196
5392,"0503","01815","201110",166,458.9114,-0.027311
5393,"0809","01815","201110",145,401.5535,-0.007107
5395,"1724","01815","201110",263,889.1717,-0.008889
5396,"0200","01815","201110",670,1769.2286,-0.03853
5397,"0400","01107","201110",112,295.4265,0.003946
5398,"4905","00029","201110",121,113.8771,0.002801
5399,"8101","01815","201110",150,400.8757,-0.001384
5400,"2701","00764","201110",149,199.898,0.001073
5401,"1404","01815","201110",297,917.8308,-0.007477
5402,"1304","00041","201110",120,344.1955,0.013701
5403,"1310","01815","201110",239,796.7329,-0.001533
5404,"1104","00688","201110",106,270.2572,0.005185
5405,"0805","01815","201110",144,401.5614,-0.006843
5407,"1729","01815","201110",413,1291.0279,-0.106087
5408,"1304","00035","201110",131,446.271,0.002062
5409,"7513","00688","201110",120,254.9517,0.005027
5410,"1703","01815","201110",235,796.3186,-0.001914
5411,"0807","01815","201110",144,441.7176,-0.003614
5412,"0603","01702","201110",224,573.5149,0.071992
5413,"1733","00803","201110",123,424.9092,0.067535
5414,"1002","01815","201110",144,323.2713,-0.009522
5415,"0600","01263","201110",120,286.8296,0.005809
5416,"0101","01815","201110",179,360.2166,-0.017741
5418,"2701","01340","201110",158,129.1969,-0.009833
5419,"2701","00803","201110",148,226.1444,-0.01207
5420,"2701","01702","201110",299,423.225,0.01217
5421,"0013","01815","201110",156,487.5944,-0.008712
5422,"0010","01815","201110",144,478.0413,-0.00092
5423,"6009","01815","201110",144,516.2933,0.001991
5424,"9201","00042","201110",120,207.8173,-0.001664
5425,"6009","01105","201110",144,447.4542,0.004097
5426,"9201","00688","201110",120,184.7265,-2.810544
5427,"2402","00019","201110",153,203.4931,0.008304
5428,"1900","01815","201110",189,406.3339,-0.017858
5429,"1207","01093","201110",121,92.0709,-0.000627
5431,"2700","01417","201110",149,229.8056,-0.003352
5432,"8607","01040","201110",149,259.0536,0.003815
5433,"1704","01815","201110",315,956.7201,-0.009203
5434,"0056","00049","201110",1680,1890.9013,0.013087
5435,"2541","01815","201110",3498,7454.4656,-0.023026
5436,"7405","00548","201110",224,435.5129,0.017611
5437,"7701","00019","201110",166,202.6794,0.006596
5438,"7405","00547","201110",187,347.9921,0.016307
5439,"7405","00041","201110",120,286.8296,0.009284
5440,"2802","00022","201110",148,221.7036,0.007625
5441,"0604","00033","201110",145,357.0081,-0.008701
5443,"0034","00041","201110",144,289.1242,0.056255
5444,"0901","00036","201110",106,137.2363,-0.001327
5445,"2700","00015","201110",128,202.227,0.005706
5446,"1203","00029","201110",182,227.7381,0.028647
5447,"1301","00049","201110",125,157.7721,0.01015
5448,"7605","00029","201110",404,379.5904,0.009333
5449,"0601","00014","201110",145,227.2894,0.009924
5450,"2405","00041","201110",108,271.054,0.009349
5451,"3101","00029","201110",194,146.6802,0.006233
5452,"0302","00019","201110",128,203.4999,0.011505
5454,"2700","00579","201110",299,352.1697,0.007347
5455,"4002","00021","201110",148,161.5317,-0.001426
5456,"7601","00050","201110",149,185.796,0.011809
5457,"7703","00019","201110",217,303.3234,0.013902
5458,"1903","00029","201110",148,3.7959,-0.023338
5459,"3108","00022","201110",197,275.4041,0.00019
5460,"3901","00050","201110",125,139.352,0.007761
5461,"7403","01040","201110",125,278.5523,0.030682
5462,"3603","01040","201110",125,232.1186,0.018078
5463,"7707","00019","201110",332,455.0021,0.005475
5464,"1501","01093","201110",202,123.5339,-0.00151
5466,"5200","01040","201110",125,232.1186,0.005226
5467,"3205","00694","201110",125,220.1558,0.008978
5468,"1102","01093","201110",243,148.2407,-0.001812
5469,"8605","00017","201110",148,230.1592,-0.00879
5470,"3005","01105","201110",144,286.8296,-0.008271
5471,"0616","00016","201110",197,193.5698,-0.025599
5472,"4002","00688","201110",144,184.7265,-0.00495
5473,"7519","00035","201110",131,571.2269,0.030802
5474,"1600","01093","201110",121,122.7531,0.001769
5475,"7707","00764","201110",122,165.7966,-0.002214
5477,"8605","00688","201110",120,260.0588,0.000325
5478,"3404","00029","201110",121,151.8281,0.005733
5479,"7403","01417","201110",112,275.7668,0.018097
5480,"7903","01093","201110",121,125.0225,0.006733
5481,"4700","01355","201110",187,194.1587,0.004529
5482,"4100","01383","201110",187,298.4489,0.004694
5483,"7518","00803","201110",148,448.5153,0.012813
5484,"4002","01424","201110",158,321.2174,0.015386
5485,"8605","01467","201110",144,362.5526,0.005805
5486,"7605","01467","201110",144,266.7515,0.001231
5487,"7403","01467","201110",108,266.7515,0.020185
5488,"8300","01467","201110",144,355.6687,0.00778
5490,"2602","01513","201110",224,187.5656,0.007368
5491,"6102","01513","201110",187,187.5656,0.010676
5492,"2541","01523","201110",1243,2851.0289,0.013711
5493,"1601","00017","201110",148,149.6544,-0.0146
5494,"0015","00042","201110",144,263.3096,-0.012975
5495,"0901","00050","201110",125,162.5773,0.010882
5496,"0030","00694","201110",149,247.7126,0.077403
5497,"4501","01210","201110",131,528.3297,0.043007
5498,"2902","01093","201110",107,44.2056,-0.003781
5499,"1801","00033","201110",112,392.7884,0.013871
5500,"7705","01815","201110",144,458.9273,-0.002426
5502,"1200","01815","201110",144,430.2444,-0.004465
5503,"4700","01513","201110",187,194.1587,0.004251
5504,"8002","00042","201110",144,277.0897,0.001692
5505,"3207","01733","201110",224,507.7872,0.020272
5506,"0009","00049","201110",548,761.6416,0.024272
5507,"0009","00050","201110",149,207.7204,0.006693
5508,"0009","00579","201110",224,316.9527,0.009828
5509,"8605","01675","201110",149,352.1697,0.004275
5510,"1406","01815","201110",144,435.981,-0.004193
5511,"6016","01092","201110",146,100.018,-0.004221
5513,"3008","01815","201110",179,596.6055,-0.001265
5514,"7200","01815","201110",108,358.529,-0.00069
5515,"7702","01815","201110",120,320.6993,-0.001107
5516,"1303","01815","201110",120,382.4394,-0.006738
5517,"2202","01815","201110",120,320.6993,-0.001107
5518,"7513","01815","201110",191,358.537,-0.05887
5519,"7204","01815","201110",144,478.0413,-0.000955
5520,"8607","01815","201110",144,487.6103,-0.003839
5521,"0501","01815","201110",273,550.0872,-0.026771
5522,"2003","01815","201110",135,415.8949,-0.011264
5523,"2002","01815","201110",150,370.8384,-0.005382
5525,"8300","01815","201110",144,478.0413,-0.00092
5526,"7512","01093","201110",190,73.6486,-0.017457
5527,"0606","01815","201110",108,278.4079,-0.006885
5528,"1733","01815","201110",287,963.7474,-0.010754
5529,"3701","01105","201110",120,256.5581,-0.001055
5530,"0055","01815","201110",1615,4386.548,-0.022802
5531,"6701","01815","201110",144,323.2713,-0.009522
5532,"0030","00764","201110",149,247.7126,0.005906
5533,"1000","01815","201110",144,401.5614,-0.006592
5534,"6001","00049","201111",221,299.1708,0.01686
5536,"0602","00019","201111",241,262.3734,0.008104
5537,"1734","00042","201111",133,336.9363,0.01629
5538,"0610","00049","201111",123,206.1069,0.006461
5539,"6004","00049","201111",123,247.7554,0.009667
5540,"4600","00049","201111",172,216.786,0.004132
5541,"1803","00049","201111",147,256.2987,0.028942
5542,"2803","00033","201111",136,509.8873,-0.009775
5543,"1709","00049","201111",245,378.6814,0.011031
5544,"7605","00049","201111",123,206.454,0.006732
5545,"7503","00049","201111",147,247.7465,0.026916
5546,"6012","00017","201111",171,222.7232,-0.02213
5547,"3300","00049","201111",245,420.7571,0.013506
5549,"2404","00049","201111",147,371.6332,0.016884
5550,"7100","00049","201111",858,1427.7975,0.044201
5551,"3301","00049","201111",147,239.3424,0.016141
5552,"3402","01092","201111",134,268,-0.011292
5553,"4001","00049","201111",785,797.808,0.027282
5554,"6013","00017","201111",171,197.4812,-0.026928
5555,"4100","00049","201111",319,483.1231,0.013186
