"ID","CustomerCode","ProductCode","Month","SalesQuantity","GrossValue","NetValue"
16266,"0615","00049","201109",720,1468.7053,333.5702
16267,"1722","00049","201109",240,489.5684,220.2767
16268,"1306","00049","201109",384,600.5965,410.2669
16269,"7518","00049","201109",360,734.3526,356.7946
16270,"7519","00042","201109",336,1063.5452,276.8971
16271,"1708","00049","201109",288,450.4473,160.8917
16272,"1100","00049","201109",408,677.693,251.5363
16274,"0607","00042","201109",144,371.1503,885.0915
16275,"1103","00042","201109",144,455.8051,669.2924
16276,"7704","00049","201109",144,225.2237,335.7907
16277,"8100","00049","201109",360,597.9644,340.3482
16278,"1712","00049","201109",216,440.6116,294.2918
16279,"1714","00049","201109",264,538.5253,449.9871
16280,"1307","00042","201109",288,742.3006,215.8281
16281,"6024","00049","201109",192,391.6547,241.8267
16282,"3902","00049","201109",144,197.1075,291.1927
16283,"1000","00029","201109",324,436.1016,59.9008
16284,"0614","00042","201109",120,379.8376,159.3531
16285,"3200","00029","201109",120,161.5191,51.3473
16287,"3200","00041","201109",624,1608.3181,543.8565
16288,"3306","00049","201109",312,487.9846,22.8766
16289,"1801","00042","201109",240,509.7609,276.6407
16290,"3701","00029","201109",144,159.7251,258.9429
16291,"3201","00041","201109",708,1503.7946,754.7214
16292,"1101","00049","201109",216,295.6613,521.3938
16293,"0615","00042","201109",108,341.8538,956.5262
16294,"3202","00041","201109",336,713.6652,362.7082
16295,"1201","00019","201109",120,175.5843,105.8971
16296,"2701","00019","201109",240,351.1686,50.7945
16297,"1101","00041","201109",120,254.8804,141.4703
16299,"3704","00049","201109",120,187.6864,730.8171
16300,"0610","00019","201109",936,1661.9287,161.7764
16301,"1713","00019","201109",264,575.6649,163.4634
16302,"1206","00019","201109",564,942.9623,166.5411
16303,"3403","00029","201109",192,317.3754,61.711
16304,"0033","00042","201109",120,379.8376,167.3506
16305,"1403","00042","201109",382,1209.1496,934.5573
16306,"1713","00042","201109",360,1139.5127,435.7708
16307,"7500","00042","201109",360,927.8758,56.6422
16308,"0001","00049","201109",480,657.0251,186.312
16310,"0607","00049","201109",144,239.1858,56.8361
16311,"1703","00049","201109",168,342.6979,146.043
16312,"1206","00049","201109",144,225.2237,345.7246
16313,"2200","00049","201109",456,757.4216,422.7297
16314,"2902","00049","201109",168,229.9588,132.289
16315,"0600","00019","201109",108,191.761,78.5393
16316,"0615","00019","201109",648,1412.9958,323.1994
16317,"1715","00049","201109",312,636.439,559.1246
16318,"1104","00049","201109",216,337.8355,705.2679
16319,"1704","00049","201109",384,600.5965,188.8063
16320,"2202","00029","201109",160,177.4723,279.2387
16322,"0602","00042","201109",156,331.3446,1036.1668
16323,"1403","00049","201109",960,1958.2737,615.7503
16324,"1801","00049","201109",528,722.7276,238.4766
16325,"2202","00049","201109",576,788.4302,1022.2926
16326,"2800","00049","201109",576,956.743,520.2215
16327,"2904","00049","201109",144,225.2237,91.9045
16328,"2804","00049","201109",816,1276.2675,213.2813
16329,"1304","00042","201109",156,378.6088,287.9828
16330,"2006","00042","201109",384,931.96,243.4412
16331,"2200","00017","201109",144,259.8052,302.249
16333,"3203","00041","201109",288,911.6102,975.8767
16334,"2803","00042","201109",144,455.8051,686.6411
16335,"3203","00049","201109",480,979.1369,701.6863
16336,"1902","00019","201109",492,719.8956,251.4622
16337,"2401","00049","201109",552,755.5789,441.5071
16338,"2702","00033","201109",252,1011.0257,232.3849
16339,"0604","00049","201109",144,225.2237,446.3861
16340,"0603","00042","201109",252,797.6589,277.0266
16341,"7901","00049","201109",528,722.7276,782.0147
16342,"2201","00017","201109",312,463.8824,435.8292
16343,"1713","00049","201109",576,1174.9642,532.9308
16344,"2202","00017","201109",144,214.0996,450.141
16346,"7002","00049","201109",240,328.5126,229.3181
16347,"2903","00049","201109",168,342.6979,34.1625
16348,"3803","00049","201109",144,293.7411,487.8952
16349,"0038","00049","201109",144,239.1858,259.0569
16350,"3703","00049","201109",144,293.7411,478.3274
16351,"0901","00029","201109",279,309.4673,280.141
16352,"1727","00049","201109",144,293.7411,99.117
16353,"6019","00049","201109",120,244.7842,35.6438
16354,"6016","00049","201109",144,293.7411,179.5917
16355,"0200","00049","201109",312,518.2358,504.3922
16356,"8001","00049","201109",216,295.6613,239.0044
16358,"7600","00049","201109",144,239.1858,53.8865
16359,"1715","00042","201109",156,493.7888,474.7992
16360,"3307","00049","201109",288,478.3715,387.2988
16361,"3201","00029","201109",200,221.8404,302.2355
16362,"7519","00049","201109",480,979.1369,439.2602
16363,"1805","00019","201109",120,200.6303,107.2954
16364,"1304","00019","201109",144,240.7563,171.7527
16365,"2006","00049","201109",192,300.2982,515.4071
16366,"2803","00049","201109",288,587.4821,490.9209
16367,"2101","00049","201109",144,197.1075,327.695
16369,"1101","00029","201109",120,133.1042,114.1396
16370,"7900","00049","201109",816,1355.386,666.9534
16371,"2404","00042","201109",120,291.2375,53.1765
16372,"1734","00019","201109",120,261.6659,430.0466
16373,"1741","00049","201109",678,504.776,1472.9949
16374,"7200","00049","201109",120,199.3215,307.4902
16375,"3800","00049","201109",144,239.1858,93.4677
16376,"2406","00049","201109",264,412.9101,629.0845
16377,"0503","00049","201109",120,244.7842,124.7401
16378,"8402","00049","201109",144,197.1075,43.6582
16379,"6032","00049","201109",240,489.5684,95.8828
16381,"3300","00041","201109",270,695.9068,422.556
16382,"2803","00022","201109",144,354.5151,129.4536
16383,"7502","00049","201109",576,788.4302,258.6726
16384,"0101","00042","201109",270,573.481,89.899
16385,"0502","00049","201109",120,164.2563,183.6832
16386,"1725","00049","201109",144,293.7411,177.7182
16387,"7501","00049","201109",624,854.1327,106.8439
16388,"1734","00049","201109",960,1958.2737,827.7636
16389,"1403","00019","201109",144,313.9991,178.7711
16390,"2701","00042","201109",792,1682.2109,603.9603
16392,"1733","00019","201109",204,444.832,251.2047
16393,"2802","00049","201109",120,164.2563,554.9866
16394,"1103","00022","201109",144,354.5151,72.5999
16395,"8200","00049","201109",144,239.1858,126.055
16396,"3901","00049","201109",144,197.1075,300.0909
16397,"2006","00019","201109",240,401.2606,61.147
16398,"2701","00049","201109",1008,1379.7528,258.7583
16399,"1712","00019","201109",360,784.9977,206.3269
16400,"3202","00029","201109",320,354.9446,124.6417
16401,"6010","00049","201109",144,239.1858,78.4292
16402,"4002","01093","201109",320,286.9765,191.3177
16403,"0614","00019","201109",144,313.9991,119.8969
16405,"1720","00049","201109",600,996.6073,190.2835
16406,"0054","00049","201109",1356,1504.4929,454.6672
16407,"2200","01210","201109",192,687.3154,53.7966
16408,"6002","00049","201109",720,985.5377,503.1829
16409,"1307","00049","201109",240,398.6429,276.961
16410,"2003","00049","201109",264,538.5253,279.5389
16411,"4400","00049","201109",192,318.9143,63.0315
16412,"3100","00049","201109",792,1315.5217,788.6036
16413,"7520","00049","201109",576,956.743,258.2143
16414,"7204","00049","201109",144,225.2237,411.6883
16415,"7505","00049","201109",528,825.8201,156.9955
16417,"0039","00049","201109",120,244.7842,178.9676
16418,"2601","00049","201109",144,197.1075,368.4572
16419,"3101","00049","201109",312,427.0663,467.2423
16420,"1704","00019","201109",204,341.0715,114.5507
16421,"3501","00049","201109",240,328.5126,201.5266
16422,"8101","00049","201109",144,197.1075,18.6556
16423,"0606","00019","201109",192,321.0085,200.8557
16424,"7400","00049","201109",120,199.3215,80.3986
16425,"1303","00049","201109",408,832.2663,472.5238
16426,"7401","00049","201109",288,394.2151,127.498
16428,"1310","00029","201109",120,161.5191,205.3129
16429,"0034","00049","201109",192,391.6547,536.2056
16430,"2400","00029","201109",160,215.3588,31.4668
16431,"6500","00049","201109",168,279.0501,66.258
16432,"1309","00049","201109",144,225.2237,124.2386
16433,"0403","00029","201109",230,380.1893,75.8308
16434,"0613","00049","201109",264,538.5253,134.895
16435,"5402","00029","201109",240,266.2085,70.1054
16436,"3304","00041","201109",168,407.7325,144.8632
16437,"4301","00049","201109",144,197.1075,249.5737
16438,"6003","01105","201109",150,527.5522,66.4223
16440,"2803","00034","201109",296,1769.7617,699.7395
16441,"0603","00022","201109",144,354.5151,35.3745
16442,"3108","00049","201109",144,225.2237,451.265
16443,"0808","00042","201109",192,465.98,396.1291
16444,"0609","00042","201109",258,626.1606,332.6405
16445,"5401","00049","201109",240,328.5126,235.6269
16446,"3200","00034","201109",144,701.0617,219.7183
16447,"2201","00049","201109",528,722.7276,1000.7929
16448,"3901","00029","201109",400,443.6808,119.2823
16449,"0053","00049","201109",678,752.2464,271.0717
16451,"8404","00029","201109",360,456.2721,244.7798
16452,"8404","00049","201109",792,1238.7302,419.4808
16453,"6002","00041","201109",120,254.8804,92.825
16454,"3206","00029","201109",320,405.5752,244.1589
16455,"2201","00021","201109",360,577.729,78.3492
16456,"2200","00019","201109",276,490.0559,104.2518
16457,"1310","00042","201109",168,433.0087,136.7783
16458,"1104","00017","201109",146,248.0373,49.271
16459,"3703","00029","201109",200,330.5994,80.7197
16460,"2201","00029","201109",160,177.4723,154.5586
16461,"0014","00042","201109",216,683.7076,275.3543
16462,"7507","00042","201109",120,309.2919,128.027
16464,"7706","00042","201109",468,1135.8263,114.2037
16465,"1601","00049","201109",336,459.9176,175.1918
16466,"1307","00021","201109",144,280.4247,30.9582
16467,"4101","00049","201109",336,459.9176,250.2157
16468,"1710","00019","201109",120,213.0678,68.2795
16469,"3103","00049","201109",144,293.7411,39.6791
16470,"2600","00049","201109",192,318.9143,262.0673
16471,"1707","00019","201109",288,511.3627,128.7856
16472,"8400","00049","201109",288,478.3715,392.6231
16473,"1729","00049","201109",384,783.3095,280.9958
16474,"3202","00021","201109",192,308.1221,12.1073
16476,"2005","00022","201109",144,271.8217,85.3738
16477,"0602","00049","201109",288,394.2151,646.0844
16478,"7707","00049","201109",384,637.8287,246.9567
16479,"0809","00049","201109",264,412.9101,28.3389
16480,"1310","00021","201109",120,233.6872,32.5729
16481,"1307","00019","201109",132,234.3746,24.0935
16482,"3202","01210","201109",240,708.0012,201.9097
16483,"3207","01210","201109",336,1202.802,270.1368
16484,"3201","01210","201109",288,849.6015,354.5122
16485,"1803","00019","201109",324,706.4979,209.8078
16487,"7706","00029","201109",240,304.1814,61.6643
16488,"3009","00049","201109",144,225.2237,33.7538
16489,"0603","00019","201109",120,261.6659,61.3887
16490,"1740","00019","201109",508,491.084,90.1342
16491,"1739","00019","201109",144,313.9991,170.1474
16492,"0037","00019","201109",192,418.6654,41.2333
16493,"1725","00019","201109",264,575.6649,51.8197
16494,"0001","00019","201109",600,877.9215,128.9152
16495,"0702","00019","201109",360,526.7529,87.7211
16496,"4102","00019","201109",180,263.3765,47.6893
16497,"1745","00019","201109",1130,899.3136,907.0669
16499,"3900","00019","201109",180,319.6017,101.5432
16500,"1300","00041","201109",528,1360.8845,52.1212
16501,"3300","00019","201109",144,255.6813,152.2419
16502,"1200","00019","201109",600,1065.3389,252.6886
16503,"1804","00019","201109",120,200.6303,115.3301
16504,"1902","00022","201109",120,198.2403,42.5374
16505,"1711","00019","201109",288,627.9981,123.078
16506,"1714","00019","201109",468,1020.4969,23.2187
16507,"1207","00017","201109",120,216.5044,23.3794
16508,"0035","00019","201109",144,313.9991,98.0628
16510,"6020","00049","201109",192,318.9143,131.8406
16511,"3305","00019","201109",288,481.5127,107.6794
16512,"2401","00017","201109",144,214.0996,30.7844
16513,"0702","00022","201109",240,396.4807,54.2326
16514,"1800","00019","201109",216,383.522,79.4123
16515,"9101","01040","201109",168,277.5365,87.5346
16516,"1732","00019","201109",120,261.6659,88.8684
16517,"0002","00041","201109",600,1274.4022,104.183
16518,"1713","01523","201109",216,835.6427,122.4884
16519,"1403","01355","201109",144,197.5155,17.4144
16520,"1403","01513","201109",144,197.5155,31.2241
16521,"3500","01093","201109",270,293.8273,61.0514
16523,"1406","00041","201109",240,582.475,113.0724
16524,"3201","00021","201109",168,269.6069,217.9942
16525,"7900","00029","201109",106,142.6752,123.2568
16526,"3204","00029","201109",120,152.0907,40.9083
16527,"1807","00029","201109",107,144.0212,69.9849
16528,"7514","00049","201109",600,1223.9211,143.8974
16529,"1805","01093","201109",166,170.1043,11.3588
16530,"2003","01093","201109",108,144.3383,48.2409
16531,"7608","01093","201109",240,245.9339,23.1421
16532,"8405","00042","201109",240,582.475,40.1571
16533,"2800","00041","201109",168,433.0087,153.958
16535,"3206","00021","201109",192,352.0738,36.7624
16536,"3206","00022","201109",192,362.4289,93.446
16537,"1726","00019","201109",144,313.9991,68.8023
16538,"1903","00019","201109",120,261.6659,28.8173
16539,"7706","00019","201109",576,963.0254,78.4713
16540,"8405","00041","201109",120,291.2375,25.0468
16541,"3405","01105","201109",120,323.5972,72.4407
16542,"8100","00803","201109",144,391.7698,27.3964
16543,"1302","00049","201109",264,361.3638,251.0488
16544,"3300","00034","201109",144,701.0617,78.9788
16546,"5601","00029","201109",120,133.1042,16.4777
16547,"0603","01040","201109",144,354.5151,23.76
16548,"7300","00803","201109",144,391.7698,84.2973
16549,"4001","00017","201109",144,214.0996,63.1505
16550,"7514","00019","201109",144,313.9991,34.135
16551,"7514","00029","201109",240,396.7192,17.0701
16552,"5701","00049","201109",120,164.2563,110.0834
16553,"3200","00021","201109",120,233.6872,70.4111
16554,"9201","00050","201109",240,328.5126,148.3768
16555,"9201","00049","201109",480,657.0251,290.3258
16556,"9201","00029","201109",240,266.2085,186.9443
16558,"4700","00042","201109",216,556.7255,82.7749
16559,"8404","01040","201109",120,226.5181,30.3563
16560,"7519","00029","201109",480,793.4385,18.1962
16561,"4600","01097","201109",150,201.8989,16.0469
16562,"4801","01093","201109",192,172.1859,20.6212
16563,"0014","00041","201109",228,721.6914,155.9772
16564,"1733","00029","201109",264,436.3912,49.7462
16565,"1305","00041","201109",972,2359.0238,200.2264
16566,"7601","00041","201109",360,764.6413,140.2068
16567,"1705","00019","201109",156,260.8194,84.3344
16569,"1203","01467","201109",144,470.9986,77.8646
16570,"7204","00803","201109",144,368.9008,225.2186
16571,"1721","00049","201109",144,293.7411,193.4349
16572,"3207","00041","201109",420,1082.5218,947.2556
16573,"1103","01093","201109",300,400.9397,15.026
16574,"1304","00033","201109",108,495.1038,130.9407
16575,"3702","00049","201109",216,295.6613,557.9414
16576,"6019","00021","201109",168,401.7837,28.0599
16577,"5500","00049","201109",360,597.9644,94.6773
16578,"2202","00033","201109",252,1011.0257,449.6595
16579,"4500","00049","201109",144,239.1858,94.1799
16580,"2803","00029","201109",120,198.3596,98.5361
16582,"1740","00049","201109",678,612.5349,592.2808
16583,"2202","00694","201109",168,329.079,48.5546
16584,"0050","00049","201109",565,626.872,949.0762
16585,"2005","00049","201109",120,187.6864,171.1984
16586,"3200","00688","201109",192,439.8819,76.9442
16587,"3201","00688","201109",144,271.8725,249.8285
16588,"3206","00035","201109",144,660.1384,198.3989
16589,"3206","00034","201109",144,660.1384,307.3852
16590,"1300","00029","201109",400,538.3971,105.6875
16591,"0616","00019","201109",528,1151.3299,119.5924
16592,"7300","00029","201109",600,807.5956,80.1325
16594,"1310","00049","201109",144,239.1858,208.3332
16595,"0611","00019","201109",480,1046.6635,180.6719
16596,"3204","00041","201109",144,349.485,414.3471
16597,"1733","00049","201109",120,244.7842,584.0852
16598,"0603","00049","201109",216,440.6116,36.7258
16599,"1401","00042","201109",120,254.8804,139.8584
16600,"7404","00049","201109",960,1501.4912,867.9777
16601,"3007","00049","201109",216,358.7786,19.4542
16602,"0616","00049","201109",168,342.6979,116.5848
16603,"1740","00029","201109",847,620.4556,179.7027
16605,"0607","00019","201109",264,468.7491,146.7793
16606,"3207","00019","201109",144,255.6813,36.8963
16607,"1500","00049","201109",288,478.3715,123.0178
16608,"3206","00017","201109",192,326.186,60.0815
16609,"1305","00029","201109",960,1216.7256,22.4921
16610,"1207","00019","201109",876,1555.3948,267.3605
16611,"1902","00017","201109",144,214.0996,30.2573
16612,"7512","00049","201109",480,979.1369,251.7355
16613,"0803","00049","201109",144,293.7411,109.2629
16614,"3201","00035","201109",144,577.729,289.1344
16615,"3207","00033","201109",156,759.4835,157.9128
16617,"1709","00019","201109",120,200.6303,67.0818
16618,"0804","00049","201109",168,262.761,110.5708
16619,"2201","00042","201109",144,305.8565,64.3824
16620,"0001","00041","201109",180,382.3207,301.4168
16621,"1204","00022","201109",111,209.5292,32.4727
16622,"3100","01092","201109",156,169.7669,113.1779
16623,"7509","00041","201109",144,349.485,28.8013
16624,"7509","00042","201109",144,349.485,82.8461
16625,"1724","00049","201109",264,538.5253,235.5939
16626,"1734","00029","201109",912,1507.5331,490.8257
16628,"1708","00019","201109",360,601.8909,235.7772
16629,"7600","00847","201109",120,240.5604,95.2171
16630,"0501","00049","201109",120,164.2563,37.5374
16631,"0600","00022","201109",108,216.5044,151.7004
16632,"3207","00034","201109",168,817.9053,204.7236
16633,"3207","00014","201109",144,342.2831,165.5736
16634,"3401","01093","201109",120,107.6162,46.5517
16635,"1310","00019","201109",516,916.1914,78.4831
16636,"7901","00029","201109",600,665.5211,119.0904
16637,"2901","00049","201109",168,229.9588,235.0772
16638,"1303","00033","201109",120,717.471,60.7453
16639,"7507","00029","201109",180,242.2787,107.206
16641,"2804","00041","201109",120,291.2375,112.9533
16642,"9205","00049","201109",144,225.2237,129.8553
16643,"1404","00029","201109",120,152.0907,144.4348
16644,"1100","00029","201109",130,174.979,173.2641
16645,"7404","00050","201109",120,187.6864,145.5353
16646,"1711","00042","201109",192,607.7401,168.6382
16647,"1716","00049","201109",456,930.18,153.0092
16648,"2701","00017","201109",288,428.1991,167.5332
16649,"5400","00049","201109",120,199.3215,57.0701
16650,"1500","00019","201109",120,213.0678,143.3116
16651,"3202","00688","201109",144,271.8725,135.7558
16653,"0602","00041","201109",144,305.8565,20.697
16654,"6028","00049","201109",144,293.7411,82.9858
16655,"1403","00041","201109",144,455.8051,63.0611
16656,"5201","00041","201109",180,382.3207,230.0972
16657,"7601","00042","201109",144,305.8565,253.0919
16658,"1309","00019","201109",120,200.6303,116.1187
16659,"3206","01093","201109",400,409.8898,43.3996
16660,"3200","01210","201109",144,515.4866,302.2621
16661,"3206","01210","201109",192,647.1945,280.852
16662,"5500","01093","201109",120,130.5899,11.525
16664,"1738","00022","201109",216,433.0087,33.1699
16665,"1102","00029","201109",228,252.898,59.4312
16666,"1502","00019","201109",156,228.2596,45.5645
16667,"9202","00049","201109",120,164.2563,61.7696
16668,"1738","00019","201109",204,362.2152,24.1366
16669,"7516","00050","201109",168,342.6979,27.6112
16670,"1721","01093","201109",144,192.451,47.3317
16671,"1714","00029","201109",280,462.8391,19.0618
16672,"1302","00019","201109",156,228.2596,104.3267
16673,"0601","00019","201109",288,421.4023,251.2156
16674,"1310","00022","201109",120,240.5604,28.733
16676,"7204","00042","201110",480,1272.1424,180.0937
16677,"7403","01105","201110",164,629.8635,34.8242
16678,"0701","01093","201110",150,146.898,7.3133
16679,"1718","00029","201110",160,288.8155,55.7797
16680,"1702","00029","201110",144,174.4221,59.1614
16681,"7403","00803","201110",144,525.3983,105.4385
16682,"3300","01815","201110",288,1125.8376,307.2929
16683,"0601","01815","201110",324,1043.7493,267.9211
16684,"1902","01815","201110",292,940.6629,198.7972
16685,"0804","01815","201110",192,706.7458,177.3574
16687,"8607","00042","201110",120,337.7513,31.8176
16688,"0000","01815","201110",228,891.2881,171.1965
16689,"3302","01815","201110",334,1075.9638,364.4338
16690,"0012","01815","201110",240,1152.1893,143.1505
16691,"1104","01815","201110",528,1943.5509,436.4702
16692,"3304","01815","201110",120,441.7161,285.6648
16693,"1701","01815","201110",120,386.5738,61.9387
16694,"0034","01815","201110",144,691.3136,461.6854
16695,"0803","01815","201110",108,518.4852,37.2054
16696,"0600","01815","201110",424,1657.4832,272.4026
16697,"6019","00029","201110",300,541.529,130.4175
16698,"3900","01815","201110",432,1688.7565,366.2727
16700,"1205","01815","201110",380,1398.7677,374.4541
16701,"0611","01815","201110",120,576.0947,44.1944
16702,"3804","01815","201110",144,530.0593,45.5814
16703,"1717","01815","201110",124,484.7357,149.0143
16704,"1300","01815","201110",192,750.5584,95.6741
16705,"3308","01815","201110",474,1744.7786,533.0798
16706,"1103","01815","201110",264,1267.4083,279.855
16707,"1205","01210","201110",144,530.0593,41.9079
16708,"0001","01815","201110",108,347.9164,32.1289
16709,"3305","01815","201110",240,883.4322,196.627
16710,"1734","01815","201110",120,576.0947,352.6113
16712,"2803","01815","201110",630,3024.497,436.9828
16713,"1707","01815","201110",204,797.4683,150.1198
16714,"3200","01815","201110",144,562.9188,210.4266
16715,"3207","01815","201110",384,1501.1169,1029.916
16716,"1102","01815","201110",292,940.6629,150.8891
16717,"1403","01815","201110",282,1353.8225,145.1094
16718,"0610","01815","201110",438,1712.2114,98.6417
16719,"0615","01815","201110",144,691.3136,83.3027
16720,"3302","00029","201110",240,290.7035,58.3238
16721,"1305","01815","201110",120,441.7161,74.5841
16723,"1745","01815","201110",678,1187.9801,591.393
16724,"2802","01815","201110",384,1237.0362,51.3219
16725,"0607","01815","201110",336,1313.4772,191.2952
16726,"1206","00041","201110",216,572.4641,29.6915
16727,"1202","01815","201110",288,927.7772,140.7649
16728,"2101","01815","201110",240,773.1476,202.5173
16729,"3202","01815","201110",792,2551.3872,214.7327
16730,"6010","01093","201110",144,171.1273,15.3317
16731,"3204","01815","201110",240,883.4322,659.5599
16732,"1719","01815","201110",264,1267.4083,132.3737
16733,"2703","01815","201110",144,691.3136,242.0082
16735,"1700","01815","201110",248,969.4713,238.4509
16736,"0602","01815","201110",588,1894.2117,100.7279
16737,"3301","01815","201110",250,805.3621,323.0934
16738,"3802","01815","201110",144,463.8886,30.9506
16739,"3004","01815","201110",144,530.0593,42.7162
16740,"3201","01815","201110",300,966.4345,911.1507
16741,"1803","01815","201110",120,576.0947,70.7278
16742,"1718","01815","201110",540,2592.426,220.7896
16743,"1728","01815","201110",432,2073.9408,136.1481
16744,"3803","01815","201110",312,1497.8461,173.4575
16746,"3205","01815","201110",528,1943.5509,569.2923
16747,"0808","01815","201110",291,1071.1616,164.2136
16748,"1714","01815","201110",120,576.0947,339.4587
16749,"0603","01815","201110",144,691.3136,53.3768
16750,"1712","01815","201110",252,1209.7988,305.3374
16751,"1732","01815","201110",120,576.0947,325.5438
16752,"1304","01815","201110",252,927.6038,158.6625
16753,"5201","01467","201110",240,575.2218,31.4332
16754,"1203","01815","201110",120,576.0947,408.294
16755,"3203","01815","201110",888,4263.1005,901.5473
16756,"1103","00029","201110",120,216.6116,17.0627
16757,"0001","00029","201110",240,290.7035,31.2505
16759,"0610","00014","201110",192,498.3708,13.2245
16760,"3405","00019","201110",108,197.1821,22.7758
16761,"1702","00019","201110",168,268.4369,53.035
16762,"2003","00019","201110",144,342.8915,33.452
16763,"7608","01513","201110",144,165.3785,15.7259
16764,"6024","01513","201110",120,179.7415,10.4274
16765,"1728","00019","201110",108,257.1687,51.9545
16766,"7513","01093","201110",300,437.8319,7.2946
16767,"7518","00042","201110",364,1258.1907,67.972
16768,"1807","01815","201110",120,469.099,127.0503
16769,"2702","01815","201110",144,463.8886,113.5923
16771,"1801","01815","201110",144,463.8886,67.2383
16772,"0604","01815","201110",480,1766.8644,203.4626
16773,"1731","01815","201110",144,691.3136,93.584
16774,"1709","01815","201110",474,1744.7786,188.7234
16775,"1204","01815","201110",292,1074.8425,256.5094
16776,"1806","01815","201110",419,1542.3254,149.8353
16777,"3700","01815","201110",144,562.9188,98.8814
16778,"0613","01815","201110",312,1497.8461,69.8862
16779,"8900","01815","201110",144,562.9188,29.6451
16780,"1723","01815","201110",102,489.6805,171.0689
16782,"0503","01815","201110",156,748.9231,56.9797
16783,"8101","01815","201110",108,347.9164,74.1132
16784,"1404","01815","201110",1036,3813.4824,134.9414
16785,"1304","00041","201110",120,318.0356,47.263
16786,"1729","01815","201110",240,1152.1893,199.8837
16787,"0101","01815","201110",176,566.9749,62.2842
16788,"2701","01340","201110",144,204.111,15.8966
16789,"2701","01702","201110",240,544.2959,29.2734
16790,"0010","01815","201110",168,656.7386,61.1388
16791,"1704","01815","201110",180,662.5742,91.372
16792,"1501","01093","201110",240,235.0369,18.3331
16794,"4002","00688","201110",144,296.8887,33.4283
16795,"1600","01093","201110",200,237.6768,13.4066
16796,"1741","01815","201110",1652,2895.7015,514.3703
16797,"1303","01815","201110",204,979.3609,52.85
16798,"0501","01815","201110",101,325.3663,82.5381
16799,"1733","01815","201110",210,1008.1657,74.3483
16800,"0055","01815","201110",678,1770.3967,322.0638
16801,"5201","00050","201110",144,215.2443,12.9955
16802,"4103","01815","201110",144,691.3136,47.5647
16803,"0105","01815","201110",151,555.8261,25.1146
16805,"6032","00021","201110",192,501.4328,15.7637
16806,"1307","01815","201110",564,2204.7654,61.2728
16807,"6001","00049","201110",144,215.2443,176.1072
16808,"1306","00042","201110",288,763.2854,154.0433
16809,"0602","00019","201110",576,920.3549,176.853
16810,"0610","00049","201110",288,522.3887,268.6941
16811,"4600","00049","201110",624,1131.8421,167.6382
16812,"0601","00049","201110",288,430.4886,317.5097
16813,"1803","00049","201110",384,855.3854,355.3183
16814,"5501","00049","201110",168,251.1183,98.7409
16815,"2803","00033","201110",539,3519.1703,755.2833
16816,"1700","00049","201110",168,304.7267,184.6858
16818,"2700","00042","201110",168,472.8518,338.7416
16819,"1745","00049","201110",678,551.2228,723.7215
16820,"2701","01105","201110",240,618.5181,255.3031
16821,"3207","00017","201110",384,756.5629,189.7896
16822,"7503","00049","201110",144,320.7695,127.1656
16823,"0701","00042","201110",120,278.3331,143.9961
16824,"1002","00049","201110",144,215.2443,25.9609
16825,"6012","00017","201110",144,348.4221,77.0114
16826,"3204","00049","201110",288,491.8951,227.57
16827,"3008","00049","201110",120,204.9563,344.1799
16828,"2404","00049","201110",288,491.8951,299.8448
16830,"7100","00049","201110",864,1567.166,513.6164
16831,"3301","00049","201110",432,645.7329,433.3073
16832,"4001","00049","201110",912,1363.2139,422.64
16833,"6013","00017","201110",144,348.4221,45.2511
16834,"3900","00049","201110",264,478.8563,411.0687
16835,"2407","00049","201110",264,478.8563,307.5299
16836,"6013","00049","201110",168,374.2311,170.6381
16837,"3202","00049","201110",504,753.355,432.288
16838,"3202","00033","201110",144,630.8885,184.5123
16839,"3207","00049","201110",144,261.1943,567.0425
16841,"3201","00049","201110",504,753.355,1036.4355
16842,"3603","00049","201110",864,1924.6171,657.0375
16843,"1207","00049","201110",144,261.1943,488.1505
16844,"1501","00049","201110",144,215.2443,61.2773
16845,"3305","00049","201110",744,1270.7289,255.9343
16846,"7500","00049","201110",144,261.1943,561.8169
16847,"3803","00029","201110",160,288.8155,88.1575
16848,"3403","00049","201110",120,267.3079,168.1793
16849,"3104","00049","201110",144,245.9475,224.8147
16850,"1902","00049","201110",360,538.1107,285.0121
16851,"3604","00049","201110",336,573.8776,468.0075
16853,"0611","00049","201110",288,641.539,47.408
16854,"2406","00041","201110",288,763.2854,296.3677
16855,"1303","00042","201110",228,788.0975,661.8751
16856,"3206","00041","201110",600,1590.178,553.2576
16857,"3206","00049","201110",1056,1803.6152,393.8196
16858,"8607","00029","201110",220,323.3656,101.1956
16859,"7902","00049","201110",576,860.9772,432.3344
16860,"0615","00049","201110",264,588.0774,340.2407
16861,"0807","00049","201110",168,304.7267,75.8515
16862,"1722","00049","201110",120,267.3079,170.9958
16864,"0616","00042","201110",144,497.7458,300.4772
16865,"1306","00049","201110",192,327.93,197.882
16866,"0612","00042","201110",216,746.6187,94.4213
16867,"0809","00042","201110",192,508.857,184.6437
16868,"2703","00042","201110",144,497.7458,325.6715
16869,"3405","00049","201110",192,327.93,315.6127
16870,"1708","00049","201110",312,532.8863,184.7747
16871,"2407","00029","201110",180,264.5718,168.9268
16872,"3205","00041","201110",264,699.6783,977.2551
16873,"3802","00049","201110",192,286.9924,166.6177
16874,"7704","00049","201110",168,286.9388,229.3001
